1.02,Very Good,I,VS2,VG,EX,GIA,1...7152.85
0.8,Ideal,F,VVS2,EX,EX,GIA,1...7152.85
1.12,Ideal,F,SI1,VG,EX,GIA,1...7152.85
0.84,Very Good,F,SI1,VG,EX,GIA,1...7152.85
0.9,Very Good,G,SI1,EX,G,GIA,1...7152.85
1.06,Ideal,F,VS1,ID,ID,AGSL,7152.85...12121.7
1.78,Signature-Ideal,G,VS2,ID,ID,AGSL,17090.55...22059.4
0.9,Very Good,G,VS1,EX,VG,GIA,1...7152.85
1.29,Very Good,H,SI1,VG,VG,GIA,7152.85...12121.7
1.12,Very Good,D,VS2,VG,VG,GIA,7152.85...12121.7
1.5,Very Good,D,IF,VG,G,GIA,27028.25...31997.1
1.04,Very Good,G,SI1,VG,G,GIA,1...7152.85
1,Ideal,G,VVS2,VG,VG,GIA,7152.85...12121.7
1.26,Ideal,H,VVS2,VG,VG,GIA,7152.85...12121.7
1.67,Ideal,D,SI1,G,VG,GIA,12121.7...17090.55
1.06,Very Good,E,SI1,VG,EX,GIA,1...7152.85
2.07,Very Good,H,SI1,EX,EX,GIA,17090.55...22059.4
2.04,Ideal,G,VS1,EX,EX,GIA,27028.25...31997.1
0.93,Ideal,G,SI1,EX,EX,GIA,1...7152.85
1.41,Good,E,VVS2,VG,G,GIA,12121.7...17090.55
1.16,Very Good,I,VS2,VG,EX,GIA,1...7152.85
1.79,Ideal,G,VVS2,VG,VG,GIA,17090.55...22059.4
0.9,Very Good,G,SI1,G,G,GIA,1...7152.85
2.29,Ideal,E,SI1,VG,VG,GIA,17090.55...22059.4
2,Very Good,D,VVS1,VG,EX,GIA,41934.8...46903.65
1.01,Very Good,F,VS2,EX,VG,GIA,1...7152.85
0.9,Very Good,I,VVS2,VG,EX,GIA,1...7152.85
1,Very Good,D,SI1,VG,G,GIA,1...7152.85
2.18,Signature-Ideal,H,VS2,ID,ID,AGSL,22059.4...27028.25
1.03,Good,I,SI1,EX,VG,GIA,1...7152.85
2.32,Ideal,G,VS2,EX,EX,GIA,27028.25...31997.1
2.08,Ideal,I,VS2,ID,ID,AGSL,17090.55...22059.4
2.2,Very Good,G,VS2,EX,EX,GIA,27028.25...31997.1
0.9,Very Good,F,SI1,G,G,GIA,1...7152.85
0.77,Ideal,I,VS2,VG,EX,GIA,1...7152.85
2.09,Ideal,I,VS2,VG,VG,GIA,17090.55...22059.4
2.01,Very Good,G,VS2,VG,EX,GIA,22059.4...27028.25
2.65,Very Good,E,SI1,VG,EX,GIA,31997.1...36965.95
0.9,Good,D,SI1,VG,VG,GIA,1...7152.85
0.91,Very Good,H,VS1,VG,VG,GIA,1...7152.85
1.1,Ideal,H,VS2,ID,ID,AGSL,1...7152.85
1.12,Very Good,G,SI1,VG,G,GIA,1...7152.85
0.9,Very Good,G,SI1,EX,VG,GIA,1...7152.85
0.8,Ideal,E,VS1,VG,VG,GIA,1...7152.85
1.01,Ideal,H,SI1,EX,EX,GIA,1...7152.85
1.01,Very Good,F,VS2,EX,EX,GIA,7152.85...12121.7
2.03,Very Good,G,SI1,EX,EX,GIA,17090.55...22059.4
2.09,Ideal,E,SI1,ID,ID,AGSL,17090.55...22059.4
1.06,Ideal,G,VVS2,ID,ID,AGSL,7152.85...12121.7
0.9,Good,H,SI1,VG,VG,GIA,1...7152.85
1.1,Very Good,F,VVS1,VG,VG,GIA,7152.85...12121.7
2,Very Good,F,VS2,VG,VG,GIA,22059.4...27028.25
0.91,Very Good,H,VS1,VG,G,GIA,1...7152.85
2.01,Very Good,H,VS2,VG,VG,GIA,17090.55...22059.4
1.01,Very Good,F,SI1,G,VG,GIA,1...7152.85
1.63,Good,F,SI1,VG,VG,GIA,12121.7...17090.55
1.07,Ideal,E,VVS2,ID,ID,AGSL,7152.85...12121.7
1.08,Ideal,F,VVS2,VG,VG,GIA,7152.85...12121.7
0.9,Very Good,I,SI1,EX,VG,GIA,1...7152.85
2.02,Very Good,H,SI1,VG,VG,GIA,17090.55...22059.4
1.55,Good,I,SI1,G,G,GIA,7152.85...12121.7
1.02,Ideal,G,VVS2,VG,VG,GIA,7152.85...12121.7
1.28,Ideal,E,VS1,EX,EX,GIA,7152.85...12121.7
1.01,Ideal,G,SI1,VG,VG,GIA,1...7152.85
1.48,Ideal,I,VS2,ID,ID,AGSL,7152.85...12121.7
1.5,Ideal,I,VVS2,EX,EX,GIA,7152.85...12121.7
2.17,Good,H,VS1,VG,EX,AGSL,22059.4...27028.25
1.5,Signature-Ideal,I,VVS2,ID,ID,AGSL,12121.7...17090.55
1.03,Very Good,H,VS1,EX,EX,GIA,1...7152.85
1.04,Ideal,E,VVS2,EX,EX,GIA,7152.85...12121.7
1.11,Ideal,H,VS2,EX,VG,GIA,1...7152.85
1.02,Very Good,F,SI1,EX,EX,GIA,1...7152.85
2.03,Very Good,G,VS2,VG,VG,GIA,22059.4...27028.25
1,Good,I,SI1,VG,G,GIA,1...7152.85
1.03,Ideal,H,SI1,EX,EX,GIA,1...7152.85
1.01,Very Good,D,SI1,EX,EX,GIA,1...7152.85
1.11,Very Good,G,VS2,VG,VG,GIA,1...7152.85
1.01,Ideal,E,SI1,EX,VG,GIA,1...7152.85
2.01,Ideal,D,VS2,VG,VG,GIA,27028.25...31997.1
1.17,Ideal,G,VVS1,VG,EX,GIA,7152.85...12121.7
0.77,Ideal,F,VS2,VG,VG,GIA,1...7152.85
2.05,Ideal,G,VS2,EX,EX,GIA,22059.4...27028.25
1.01,Very Good,F,VS2,EX,VG,GIA,1...7152.85
1.02,Ideal,G,VS2,VG,VG,GIA,1...7152.85
1.04,Ideal,G,SI1,EX,EX,GIA,1...7152.85
2,Ideal,H,VS1,VG,G,GIA,17090.55...22059.4
2.01,Very Good,H,VS1,EX,EX,GIA,17090.55...22059.4
2.05,Ideal,F,VVS2,VG,VG,GIA,31997.1...36965.95
1.01,Very Good,I,SI1,VG,G,GIA,1...7152.85
1.31,Ideal,F,VS2,EX,EX,GIA,7152.85...12121.7
1,Fair,E,VS1,VG,VG,GIA,1...7152.85
1.01,Very Good,E,VS2,G,G,GIA,1...7152.85
0.9,Very Good,I,SI1,VG,EX,GIA,1...7152.85
2.14,Ideal,G,VVS2,EX,EX,GIA,27028.25...31997.1
2,Very Good,G,SI1,VG,VG,GIA,17090.55...22059.4
1.01,Ideal,G,VVS2,EX,EX,GIA,7152.85...12121.7
1.05,Very Good,G,IF,VG,EX,GIA,7152.85...12121.7
1.03,Ideal,E,VVS2,EX,VG,GIA,7152.85...12121.7
1.22,Ideal,H,VVS2,VG,EX,GIA,7152.85...12121.7
0.81,Ideal,I,VS2,EX,VG,AGSL,1...7152.85
0.81,Ideal,F,VVS2,EX,VG,GIA,1...7152.85
2.15,Ideal,I,IF,VG,VG,GIA,22059.4...27028.25
0.91,Good,G,VS2,G,G,GIA,1...7152.85
2.05,Very Good,G,VS2,EX,VG,GIA,22059.4...27028.25
0.77,Ideal,H,VVS2,EX,EX,GIA,1...7152.85
1.05,Good,F,SI1,VG,G,GIA,1...7152.85
1.01,Very Good,G,IF,VG,EX,GIA,7152.85...12121.7
1.51,Ideal,G,VS2,ID,ID,AGSL,12121.7...17090.55
0.9,Very Good,E,SI1,VG,VG,GIA,1...7152.85
1.04,Ideal,G,VVS2,EX,EX,GIA,7152.85...12121.7
1.09,Ideal,I,VS2,EX,EX,GIA,1...7152.85
1.7,Very Good,I,VS2,VG,G,GIA,7152.85...12121.7
1.2,Ideal,G,VVS2,EX,ID,AGSL,7152.85...12121.7
0.75,Signature-Ideal,F,VVS1,ID,ID,AGSL,1...7152.85
1.01,Very Good,E,VS2,G,VG,GIA,1...7152.85
1.04,Ideal,G,VS2,ID,ID,AGSL,1...7152.85
1.41,Ideal,G,SI1,EX,EX,GIA,7152.85...12121.7
0.86,Ideal,I,VVS2,ID,ID,AGSL,1...7152.85
0.78,Ideal,E,SI1,VG,EX,GIA,1...7152.85
1.22,Very Good,G,VS1,EX,VG,GIA,7152.85...12121.7
2.43,Ideal,F,IF,ID,ID,AGSL,56841.35...61810.2
1.52,Very Good,E,SI1,EX,VG,GIA,12121.7...17090.55
1.2,Good,D,SI1,VG,G,GIA,7152.85...12121.7
1.25,Ideal,H,VVS2,EX,EX,GIA,7152.85...12121.7
2.01,Very Good,H,VS2,VG,VG,GIA,17090.55...22059.4
2.01,Very Good,F,VS2,EX,VG,GIA,22059.4...27028.25
1.15,Ideal,H,VS2,ID,ID,AGSL,1...7152.85
1.5,Ideal,G,VS2,ID,ID,AGSL,12121.7...17090.55
1.59,Very Good,H,VS1,VG,VG,GIA,7152.85...12121.7
1.27,Very Good,I,SI1,VG,G,GIA,1...7152.85
1.01,Ideal,D,SI1,VG,VG,GIA,1...7152.85
1.22,Ideal,F,VVS2,ID,ID,AGSL,7152.85...12121.7
0.9,Very Good,G,VS2,EX,EX,GIA,1...7152.85
1.01,Very Good,G,SI1,VG,EX,GIA,7152.85...12121.7
0.75,Signature-Ideal,F,SI1,EX,EX,GIA,1...7152.85
1.66,Signature-Ideal,D,SI1,ID,ID,AGSL,17090.55...22059.4
1.88,Ideal,I,VS2,VG,VG,GIA,12121.7...17090.55
1.35,Very Good,I,VS2,VG,VG,GIA,1...7152.85
0.91,Very Good,D,SI1,EX,EX,GIA,1...7152.85
0.75,Ideal,E,SI1,VG,EX,GIA,1...7152.85
2.13,Very Good,F,SI1,VG,VG,GIA,17090.55...22059.4
1.02,Ideal,G,VVS2,G,G,GIA,7152.85...12121.7
1.02,Very Good,H,SI1,EX,VG,GIA,1...7152.85
2.14,Very Good,G,VS1,EX,VG,GIA,27028.25...31997.1
1.03,Very Good,I,SI1,VG,G,GIA,1...7152.85
1,Very Good,H,SI1,ID,ID,AGSL,1...7152.85
2.39,Signature-Ideal,I,SI1,ID,ID,AGSL,22059.4...27028.25
0.77,Very Good,D,SI1,VG,VG,GIA,1...7152.85
0.8,Very Good,F,VS2,EX,VG,GIA,1...7152.85
2.8,Very Good,E,SI1,VG,G,GIA,31997.1...36965.95
2.02,Very Good,G,VS2,VG,VG,GIA,22059.4...27028.25
1.05,Ideal,G,VS2,EX,EX,GIA,1...7152.85
1.01,Fair,H,VS1,EX,EX,GIA,1...7152.85
1.11,Ideal,I,SI1,EX,EX,GIA,1...7152.85
1.04,Ideal,E,VVS2,VG,VG,GIA,7152.85...12121.7
1.53,Ideal,H,SI1,ID,ID,AGSL,7152.85...12121.7
2,Good,F,SI1,VG,VG,GIA,17090.55...22059.4
2,Ideal,G,VS1,VG,VG,GIA,22059.4...27028.25
1.55,Ideal,E,VS2,EX,EX,GIA,17090.55...22059.4
2.01,Very Good,I,VS2,VG,EX,AGSL,17090.55...22059.4
1.16,Ideal,F,VS1,EX,EX,GIA,7152.85...12121.7
0.8,Very Good,E,SI1,EX,VG,GIA,1...7152.85
1,Good,F,SI1,EX,VG,GIA,1...7152.85
2.11,Ideal,H,VS2,VG,G,GIA,22059.4...27028.25
1.05,Very Good,H,VS2,EX,EX,GIA,1...7152.85
1.5,Very Good,G,VVS2,EX,G,GIA,12121.7...17090.55
2.49,Very Good,G,VS1,VG,EX,GIA,36965.95...41934.8
1.71,Very Good,F,VS1,EX,EX,GIA,17090.55...22059.4
1.54,Good,H,SI1,EX,VG,GIA,7152.85...12121.7
2.22,Ideal,F,VVS2,EX,EX,GIA,36965.95...41934.8
2.19,Very Good,I,SI1,VG,G,GIA,12121.7...17090.55
1,Very Good,G,VS1,VG,VG,GIA,1...7152.85
1.51,Very Good,G,SI1,VG,G,GIA,7152.85...12121.7
2,Very Good,F,VS1,EX,VG,GIA,27028.25...31997.1
1.02,Very Good,H,VS1,VG,G,GIA,1...7152.85
2.01,Ideal,I,VS2,VG,VG,GIA,12121.7...17090.55
1.21,Very Good,F,VS2,G,VG,GIA,7152.85...12121.7
1.03,Ideal,G,VVS2,EX,EX,GIA,7152.85...12121.7
1.06,Ideal,G,VVS2,VG,VG,GIA,7152.85...12121.7
0.77,Ideal,I,SI1,VG,EX,GIA,1...7152.85
2.01,Very Good,H,VS2,G,G,GIA,17090.55...22059.4
1.07,Ideal,H,VS1,EX,EX,GIA,1...7152.85
1,Good,H,VS2,VG,G,GIA,1...7152.85
1.01,Ideal,F,VS1,VG,EX,GIA,7152.85...12121.7
0.91,Good,H,SI1,G,G,GIA,1...7152.85
2.01,Good,I,SI1,VG,G,GIA,12121.7...17090.55
2,Very Good,G,SI1,VG,VG,GIA,17090.55...22059.4
1.5,Ideal,G,VS1,EX,EX,GIA,12121.7...17090.55
0.91,Very Good,E,SI1,EX,EX,GIA,1...7152.85
0.88,Ideal,F,SI1,EX,EX,GIA,1...7152.85
1.2,Very Good,I,VS2,VG,VG,GIA,1...7152.85
1.19,Ideal,G,VS1,EX,EX,GIA,7152.85...12121.7
1.26,Ideal,E,SI1,EX,EX,GIA,7152.85...12121.7
1.22,Signature-Ideal,H,VVS2,ID,ID,AGSL,7152.85...12121.7
1.06,Ideal,I,VS2,ID,ID,AGSL,1...7152.85
0.8,Ideal,F,VS2,EX,EX,GIA,1...7152.85
0.92,Good,E,VVS2,VG,G,GIA,1...7152.85
1.1,Very Good,F,SI1,VG,VG,GIA,1...7152.85
1.33,Very Good,F,SI1,EX,VG,GIA,7152.85...12121.7
1.51,Good,G,SI1,VG,G,GIA,7152.85...12121.7
1.01,Fair,I,VS2,VG,G,GIA,1...7152.85
2.18,Good,F,VS2,G,VG,GIA,27028.25...31997.1
1.02,Ideal,G,SI1,EX,VG,GIA,1...7152.85
2.08,Ideal,I,VS2,VG,VG,GIA,12121.7...17090.55
1.04,Ideal,E,VS2,EX,VG,GIA,7152.85...12121.7
2.04,Ideal,G,SI1,VG,VG,GIA,17090.55...22059.4
2.12,Ideal,E,VS2,VG,VG,GIA,27028.25...31997.1
1.27,Ideal,G,IF,VG,EX,GIA,7152.85...12121.7
1.21,Signature-Ideal,G,VS1,ID,ID,AGSL,7152.85...12121.7
0.91,Fair,G,VS2,EX,VG,GIA,1...7152.85
1.21,Ideal,D,VVS2,EX,EX,GIA,12121.7...17090.55
1.04,Ideal,G,VS1,EX,EX,GIA,7152.85...12121.7
1.22,Signature-Ideal,D,VS2,ID,ID,AGSL,7152.85...12121.7
1.17,Ideal,G,VS1,VG,VG,GIA,7152.85...12121.7
1.15,Very Good,I,VS2,VG,VG,GIA,1...7152.85
0.82,Ideal,F,SI1,EX,EX,GIA,1...7152.85
1.25,Ideal,G,IF,ID,ID,AGSL,7152.85...12121.7
1.11,Signature-Ideal,I,SI1,ID,ID,AGSL,1...7152.85
1.2,Signature-Ideal,G,VVS2,ID,ID,AGSL,7152.85...12121.7
2.5,Ideal,I,SI1,VG,VG,GIA,17090.55...22059.4
2.01,Very Good,D,VS2,VG,VG,GIA,27028.25...31997.1
2.07,Ideal,H,VS2,EX,EX,GIA,17090.55...22059.4
1.5,Ideal,G,VS1,EX,VG,GIA,12121.7...17090.55
1.5,Ideal,D,VVS1,EX,EX,GIA,22059.4...27028.25
0.75,Ideal,H,SI1,EX,VG,GIA,1...7152.85
1,Very Good,E,VS2,EX,EX,GIA,7152.85...12121.7
0.91,Very Good,F,VS1,VG,VG,GIA,1...7152.85
1.72,Very Good,G,VVS1,VG,VG,GIA,17090.55...22059.4
1.72,Ideal,G,VS2,EX,EX,GIA,12121.7...17090.55
0.9,Very Good,G,VS1,EX,ID,AGSL,1...7152.85
1.51,Ideal,I,VS1,EX,EX,GIA,7152.85...12121.7
0.83,Very Good,D,VS1,G,G,AGSL,1...7152.85
2.07,Good,D,VVS1,VG,G,GIA,41934.8...46903.65
1.09,Good,G,SI1,VG,VG,GIA,1...7152.85
1.01,Good,G,SI1,VG,VG,GIA,1...7152.85
2.05,Very Good,G,VS1,VG,VG,AGSL,27028.25...31997.1
1.04,Very Good,G,VVS2,G,VG,GIA,7152.85...12121.7
0.79,Very Good,F,SI1,EX,VG,GIA,1...7152.85
1.07,Ideal,E,VVS2,EX,EX,GIA,7152.85...12121.7
1.01,Ideal,I,VS2,EX,EX,GIA,1...7152.85
2.07,Ideal,G,SI1,EX,EX,GIA,17090.55...22059.4
0.77,Ideal,E,SI1,VG,VG,GIA,1...7152.85
0.76,Very Good,I,VS1,EX,EX,GIA,1...7152.85
0.91,Ideal,F,VS2,EX,VG,GIA,1...7152.85
1.09,Ideal,F,VS1,EX,EX,GIA,7152.85...12121.7
1.28,Ideal,G,VS1,ID,ID,AGSL,7152.85...12121.7
2.1,Ideal,G,VS1,VG,VG,GIA,27028.25...31997.1
1.66,Ideal,H,VS1,EX,EX,GIA,12121.7...17090.55
0.87,Very Good,G,VS2,G,VG,GIA,1...7152.85
1.51,Very Good,G,VS2,VG,VG,GIA,12121.7...17090.55
1.01,Good,G,VS2,EX,EX,GIA,1...7152.85
1.28,Very Good,H,VS2,VG,VG,GIA,7152.85...12121.7
0.9,Good,G,VS2,VG,VG,GIA,1...7152.85
1.01,Very Good,G,VS2,EX,EX,GIA,1...7152.85
1.73,Ideal,G,VVS1,EX,VG,GIA,12121.7...17090.55
1.01,Very Good,E,SI1,G,VG,GIA,1...7152.85
2.01,Very Good,F,SI1,G,VG,GIA,17090.55...22059.4
2.2,Very Good,E,VVS1,EX,VG,GIA,51872.5...56841.35
1,Very Good,G,IF,VG,VG,GIA,7152.85...12121.7
1.01,Ideal,F,IF,EX,VG,GIA,7152.85...12121.7
2,Very Good,E,VVS2,G,VG,GIA,36965.95...41934.8
1.36,Ideal,D,VS1,VG,EX,GIA,12121.7...17090.55
1.03,Ideal,D,IF,EX,EX,GIA,17090.55...22059.4
0.83,Very Good,I,VVS1,EX,EX,GIA,1...7152.85
2,Very Good,F,VS1,VG,VG,GIA,27028.25...31997.1
1.02,Ideal,G,VS2,EX,EX,GIA,1...7152.85
1.02,Ideal,H,SI1,ID,ID,AGSL,1...7152.85
2.1,Ideal,G,VS1,EX,EX,GIA,27028.25...31997.1
0.79,Good,F,VS1,VG,VG,AGSL,1...7152.85
2.01,Good,H,VS2,VG,G,GIA,17090.55...22059.4
1,Very Good,D,VS2,VG,EX,GIA,7152.85...12121.7
0.9,Very Good,D,SI1,VG,G,GIA,1...7152.85
0.76,Very Good,G,VVS2,ID,ID,AGSL,1...7152.85
1.52,Very Good,H,SI1,VG,VG,GIA,7152.85...12121.7
0.75,Very Good,D,SI1,VG,G,GIA,1...7152.85
2.02,Good,F,VS1,G,G,GIA,27028.25...31997.1
0.77,Very Good,I,VS1,VG,VG,GIA,1...7152.85
0.8,Ideal,E,VS1,VG,EX,GIA,1...7152.85
1.51,Ideal,D,VS1,ID,ID,AGSL,12121.7...17090.55
1.23,Ideal,I,VS1,EX,EX,GIA,7152.85...12121.7
1.11,Ideal,F,VS2,EX,EX,GIA,7152.85...12121.7
1.29,Ideal,G,VS2,EX,VG,GIA,7152.85...12121.7
2.02,Ideal,G,VS2,EX,EX,GIA,22059.4...27028.25
1.01,Very Good,E,VS2,VG,G,GIA,1...7152.85
0.83,Ideal,E,SI1,VG,VG,GIA,1...7152.85
2.01,Very Good,E,VS1,VG,VG,GIA,31997.1...36965.95
1.24,Very Good,E,VS1,VG,G,GIA,7152.85...12121.7
0.9,Very Good,I,VS1,VG,VG,GIA,1...7152.85
1.52,Ideal,I,SI1,ID,ID,AGSL,7152.85...12121.7
0.9,Good,E,VS2,VG,VG,GIA,1...7152.85
0.76,Very Good,G,VS1,VG,G,AGSL,1...7152.85
1.21,Very Good,G,VVS2,EX,VG,GIA,7152.85...12121.7
1.11,Ideal,D,VVS2,VG,VG,GIA,7152.85...12121.7
1.01,Good,F,SI1,VG,G,GIA,1...7152.85
1,Good,G,VS2,VG,G,GIA,1...7152.85
2.06,Ideal,D,VS1,EX,EX,GIA,31997.1...36965.95
1,Very Good,F,VVS1,VG,G,GIA,7152.85...12121.7
1.25,Ideal,G,IF,EX,EX,GIA,7152.85...12121.7
2.17,Ideal,I,SI1,EX,EX,GIA,12121.7...17090.55
2.37,Ideal,F,VS2,EX,EX,GIA,31997.1...36965.95
0.85,Ideal,I,VS1,EX,EX,GIA,1...7152.85
1,Good,G,VS2,VG,VG,GIA,1...7152.85
2.05,Ideal,G,VS1,EX,EX,GIA,27028.25...31997.1
2.41,Very Good,G,VS1,EX,EX,GIA,31997.1...36965.95
1.24,Ideal,I,SI1,EX,EX,GIA,1...7152.85
0.91,Ideal,F,SI1,EX,EX,GIA,1...7152.85
1.01,Very Good,G,VS1,VG,EX,GIA,7152.85...12121.7
1.01,Good,G,VS2,VG,VG,GIA,1...7152.85
1.56,Ideal,I,VS2,ID,ID,AGSL,7152.85...12121.7
1.25,Signature-Ideal,E,VS1,ID,ID,AGSL,12121.7...17090.55
1.19,Signature-Ideal,F,VS1,ID,ID,AGSL,7152.85...12121.7
2.13,Ideal,G,VVS1,EX,EX,GIA,31997.1...36965.95
2.12,Ideal,G,VS2,ID,ID,AGSL,22059.4...27028.25
1.61,Ideal,F,SI1,ID,ID,AGSL,7152.85...12121.7
1.54,Very Good,E,VVS2,EX,VG,GIA,17090.55...22059.4
1.42,Very Good,G,VVS2,EX,VG,GIA,12121.7...17090.55
2,Ideal,H,VVS1,EX,VG,GIA,22059.4...27028.25
0.9,Very Good,F,SI1,VG,EX,GIA,1...7152.85
1.02,Very Good,H,SI1,EX,EX,GIA,1...7152.85
1.35,Ideal,H,IF,VG,EX,GIA,7152.85...12121.7
0.9,Very Good,G,SI1,EX,VG,GIA,1...7152.85
2,Very Good,G,VS1,VG,VG,GIA,22059.4...27028.25
2.01,Ideal,G,SI1,VG,VG,GIA,17090.55...22059.4
1.15,Signature-Ideal,E,VS1,EX,EX,GIA,7152.85...12121.7
2.04,Ideal,I,SI1,VG,VG,GIA,12121.7...17090.55
1.01,Good,G,VS2,EX,EX,GIA,1...7152.85
2.19,Ideal,G,VVS1,EX,EX,GIA,31997.1...36965.95
0.92,Good,I,SI1,G,G,GIA,1...7152.85
1.39,Ideal,D,SI1,ID,ID,AGSL,7152.85...12121.7
2.02,Very Good,G,SI1,VG,G,GIA,17090.55...22059.4
1.18,Ideal,F,VVS2,ID,ID,AGSL,7152.85...12121.7
1,Very Good,F,VVS2,VG,VG,GIA,7152.85...12121.7
0.82,Ideal,D,VS2,EX,EX,GIA,1...7152.85
1.02,Very Good,F,SI1,EX,VG,AGSL,1...7152.85
0.9,Very Good,D,SI1,VG,G,GIA,1...7152.85
0.75,Ideal,D,VS2,ID,ID,AGSL,1...7152.85
1.57,Ideal,H,VS2,VG,EX,GIA,7152.85...12121.7
2.03,Ideal,F,VS2,EX,EX,GIA,22059.4...27028.25
1.72,Ideal,E,VS2,VG,EX,GIA,17090.55...22059.4
0.9,Ideal,F,SI1,EX,VG,GIA,1...7152.85
0.88,Very Good,F,VVS2,VG,VG,GIA,1...7152.85
0.75,Very Good,D,SI1,G,G,GIA,1...7152.85
2.01,Good,I,VS2,VG,VG,GIA,12121.7...17090.55
1.15,Very Good,E,VS1,VG,G,GIA,7152.85...12121.7
1.24,Ideal,H,VS1,EX,EX,GIA,7152.85...12121.7
1,Very Good,E,SI1,VG,VG,GIA,1...7152.85
1.15,Ideal,G,VS1,VG,EX,GIA,7152.85...12121.7
1.02,Good,H,SI1,VG,G,GIA,1...7152.85
1.01,Fair,E,SI1,VG,VG,GIA,1...7152.85
2.01,Ideal,D,VS1,VG,VG,GIA,36965.95...41934.8
1.36,Very Good,G,IF,EX,VG,GIA,12121.7...17090.55
1.11,Very Good,G,VS1,EX,EX,GIA,7152.85...12121.7
1.8,Ideal,G,VS2,EX,EX,GIA,17090.55...22059.4
1.04,Very Good,G,IF,VG,G,GIA,7152.85...12121.7
1.04,Ideal,H,SI1,EX,EX,GIA,1...7152.85
1.21,Ideal,I,VS1,ID,ID,AGSL,1...7152.85
0.92,Ideal,H,SI1,EX,EX,GIA,1...7152.85
0.82,Ideal,I,VS2,VG,VG,GIA,1...7152.85
1.01,Good,E,SI1,EX,VG,GIA,1...7152.85
1.24,Ideal,H,VVS1,ID,ID,AGSL,7152.85...12121.7
0.77,Good,I,VS1,VG,G,AGSL,1...7152.85
0.93,Very Good,G,VS2,VG,VG,GIA,1...7152.85
0.81,Ideal,E,SI1,EX,VG,GIA,1...7152.85
1.24,Ideal,G,VS2,EX,VG,GIA,7152.85...12121.7
2.01,Ideal,F,VS2,VG,VG,GIA,27028.25...31997.1
0.9,Fair,D,SI1,VG,VG,GIA,1...7152.85
1.81,Ideal,G,VVS2,EX,EX,GIA,22059.4...27028.25
0.81,Good,I,VS1,G,G,GIA,1...7152.85
2,Very Good,D,VS1,EX,VG,GIA,27028.25...31997.1
0.9,Very Good,D,SI1,EX,VG,GIA,1...7152.85
2.01,Very Good,F,SI1,G,VG,GIA,17090.55...22059.4
1.05,Very Good,G,SI1,ID,ID,AGSL,1...7152.85
1.24,Very Good,G,VS1,VG,EX,GIA,7152.85...12121.7
0.9,Good,H,VS1,VG,VG,GIA,1...7152.85
2.15,Ideal,I,VS2,EX,EX,GIA,17090.55...22059.4
0.82,Very Good,I,SI1,G,VG,GIA,1...7152.85
1.1,Good,G,SI1,VG,VG,GIA,1...7152.85
1.35,Ideal,H,SI1,VG,G,GIA,7152.85...12121.7
1,Very Good,F,VS2,EX,EX,GIA,1...7152.85
0.75,Very Good,D,VVS1,G,VG,GIA,1...7152.85
1.09,Very Good,F,SI1,VG,G,GIA,1...7152.85
1.22,Ideal,G,VS1,ID,ID,AGSL,7152.85...12121.7
0.84,Very Good,I,VVS2,EX,ID,AGSL,1...7152.85
1.8,Very Good,I,SI1,VG,G,GIA,7152.85...12121.7
1.14,Very Good,H,VS2,VG,VG,GIA,1...7152.85
1.07,Signature-Ideal,F,SI1,EX,EX,GIA,7152.85...12121.7
1.23,Ideal,I,SI1,EX,EX,GIA,1...7152.85
2.01,Good,I,VS2,EX,EX,GIA,12121.7...17090.55
1.03,Ideal,E,VVS2,VG,VG,GIA,7152.85...12121.7
1.07,Signature-Ideal,G,VS1,ID,ID,AGSL,7152.85...12121.7
1.68,Ideal,G,VS1,VG,EX,GIA,12121.7...17090.55
1.01,Ideal,D,VVS2,ID,ID,AGSL,7152.85...12121.7
1.29,Ideal,D,VS2,EX,EX,GIA,7152.85...12121.7
1.23,Very Good,G,VS1,G,G,GIA,7152.85...12121.7
1.01,Very Good,I,SI1,EX,VG,GIA,1...7152.85
1.01,Ideal,I,VS1,EX,VG,GIA,1...7152.85
2.06,Ideal,E,SI1,VG,G,GIA,22059.4...27028.25
1.2,Good,I,VS1,VG,VG,GIA,1...7152.85
1.01,Very Good,H,SI1,VG,VG,GIA,1...7152.85
1.5,Ideal,G,VS2,ID,ID,AGSL,12121.7...17090.55
0.77,Very Good,D,VS2,G,VG,GIA,1...7152.85
1.61,Very Good,G,SI1,VG,G,GIA,7152.85...12121.7
1.01,Very Good,E,VS2,EX,EX,GIA,1...7152.85
1.01,Good,G,VS2,EX,G,AGSL,1...7152.85
2.02,Very Good,I,VS2,G,G,GIA,12121.7...17090.55
0.9,Good,F,VS2,VG,EX,GIA,1...7152.85
0.76,Signature-Ideal,I,VS2,EX,EX,GIA,1...7152.85
0.78,Ideal,G,VS1,EX,EX,GIA,1...7152.85
1.11,Very Good,D,VVS1,VG,VG,GIA,12121.7...17090.55
1.57,Ideal,E,VVS2,VG,VG,GIA,17090.55...22059.4
1.23,Very Good,G,VVS2,EX,EX,GIA,7152.85...12121.7
2.39,Ideal,I,VS1,EX,EX,GIA,22059.4...27028.25
1.02,Very Good,H,SI1,VG,VG,GIA,1...7152.85
0.88,Very Good,I,SI1,G,G,GIA,1...7152.85
0.77,Ideal,I,VS1,EX,EX,GIA,1...7152.85
1.51,Ideal,H,VS1,EX,EX,GIA,7152.85...12121.7
1.26,Ideal,H,VS1,EX,EX,GIA,7152.85...12121.7
